emp_no,first_name,last_name,title,salary,to_date
66435,Sampalli,Braunschweig,Engineer,40521,9999-01-01
66445,Kazuyasu,Zykh,Senior Staff,82921,9999-01-01
66447,Greger,Conia,Senior Engineer,45183,9999-01-01
66455,Doohun,Puppo,Senior Staff,70674,9999-01-01
66460,Xiaoheng,Antonisse,Technique Leader,40000,9999-01-01
66467,Zine,Erdmenger,Technique Leader,40000,9999-01-01
66475,Gopalakrishnan,Birsak,Engineer,40000,9999-01-01
66477,Christfried,Borstler,Senior Engineer,54869,9999-01-01
66480,Subhrajyoti,Tempesti,Senior Staff,49021,9999-01-01
66481,Nalini,McClurg,Senior Engineer,56223,9999-01-01
66485,Nadjib,Morrey,Senior Engineer,40000,9999-01-01
66486,Tonia,Ghelli,Senior Engineer,49737,9999-01-01
66502,Changho,Ducloy,Senior Engineer,40000,9999-01-01
66516,Akeel,Crouzet,Senior Staff,40000,9999-01-01
66519,Masami,Selenyi,Senior Staff,62188,9999-01-01
66520,Juichirou,Bakhtari,Technique Leader,40000,9999-01-01
66521,Taiji,Krychniak,Senior Engineer,40000,9999-01-01
66526,Uwe,Casley,Senior Engineer,40000,9999-01-01
66536,DeForest,Malinowski,Technique Leader,45280,9999-01-01
66552,Sakthirel,Erva,Senior Staff,40000,9999-01-01
66556,Hongzhu,Remmele,Senior Engineer,57942,9999-01-01
66560,Leaf,Lammel,Senior Staff,42133,9999-01-01
66565,Kien,Perez,Senior Engineer,40000,9999-01-01
66577,Serap,Reutenauer,Senior Engineer,40000,9999-01-01
66588,Zine,Itschner,Senior Staff,66371,9999-01-01
66589,Troy,Yurov,Engineer,64957,9999-01-01
66597,Hugo,Krychniak,Senior Staff,40000,9999-01-01
66603,Dipankar,Mamelak,Senior Engineer,40000,9999-01-01
66604,Bezalel,Hiroyama,Senior Engineer,40000,9999-01-01
66605,Chiranjit,Suermann,Senior Staff,78878,9999-01-01
66625,Wayne,Jeong,Engineer,40000,9999-01-01
66646,Chanjung,Erman,Engineer,50529,9999-01-01
66647,Charmane,Leppanen,Engineer,40000,9999-01-01
66650,Luigi,Lanzelotte,Senior Engineer,47301,9999-01-01
66655,Tomokazu,Castellani,Technique Leader,40000,9999-01-01
66668,Achilleas,Reeken,Senior Staff,40000,9999-01-01
66686,Gopalakrishnan,Flanders,Senior Engineer,40000,9999-01-01
66687,Kien,Simmen,Senior Staff,75962,9999-01-01
66695,Mihalis,Bondorf,Senior Staff,44669,9999-01-01
66713,LiMin,Zyda,Senior Staff,52499,9999-01-01
66716,Elgin,Kermarrec,Staff,57224,9999-01-01
66743,Hilary,Versino,Senior Engineer,50402,9999-01-01
66744,Chuanyi,Puppe,Senior Staff,40000,9999-01-01
66753,Margo,Ramsey,Senior Engineer,40000,9999-01-01
66754,Mabhin,Angiulli,Engineer,40000,9999-01-01
66775,Mariangiola,Milicia,Senior Engineer,47616,9999-01-01
66801,Bogdan,Orlowska,Senior Engineer,43258,9999-01-01
66802,Mohit,Karlin,Senior Staff,40696,9999-01-01
66828,Frederique,Narahara,Engineer,62909,9999-01-01
66837,Parto,Daescu,Senior Engineer,73611,9999-01-01
66848,Supot,Brickell,Senior Staff,40000,9999-01-01
66851,Mona,Lyonns,Senior Engineer,48823,9999-01-01
66858,Morris,Perng,Senior Staff,60632,9999-01-01
66866,Luise,Sundgren,Technique Leader,56785,9999-01-01
66867,Behnaam,Biron,Senior Staff,45197,9999-01-01
66869,Pasqua,Worfolk,Senior Engineer,40000,9999-01-01
66907,Turgut,Bardell,Senior Staff,40000,9999-01-01
66909,Demin,Sooriamurthi,Senior Engineer,40000,9999-01-01
66921,Weiru,Deville,Senior Engineer,45905,9999-01-01
66937,Chenye,Heering,Engineer,53428,9999-01-01
66945,Perry,Kusakabe,Senior Staff,74549,9999-01-01
66957,Gino,Shrader,Senior Staff,40000,9999-01-01
66961,Lech,Albarhamtoshy,Senior Staff,67854,9999-01-01
66980,Pranay,Osgood,Senior Staff,61357,9999-01-01
66982,Youpyo,Rosti,Staff,40000,9999-01-01
66991,Khoa,Ranum,Assistant Engineer,51285,9999-01-01
66993,Malu,Georgakopoulos,Senior Staff,50737,9999-01-01
67006,Elvia,Alblas,Senior Staff,40000,9999-01-01
67011,Van,McClure,Senior Staff,43853,9999-01-01
67014,Arup,Jakobus,Senior Staff,59338,9999-01-01
67029,Sorina,Heydon,Senior Staff,50518,9999-01-01
67033,Weiru,Schaaf,Senior Engineer,62407,9999-01-01
67046,Keiichiro,Thebaut,Senior Staff,40000,9999-01-01
67051,Randy,Pearson,Engineer,48047,9999-01-01
67066,Josyula,Perez,Engineer,46143,9999-01-01
67076,Jasminko,Farris,Senior Engineer,40000,9999-01-01
67084,Shigeo,Isaak,Senior Engineer,59309,9999-01-01
67112,Sreekrishna,Henders,Senior Staff,66242,9999-01-01
67115,Siamak,Bernardeschi,Senior Engineer,40000,9999-01-01
67135,Candida,Fendler,Senior Staff,47076,9999-01-01
67138,Surveyors,Kaltofen,Technique Leader,40000,9999-01-01
67146,Horward,Hertweck,Senior Staff,84628,9999-01-01
67164,Eckart,Bade,Senior Engineer,40000,9999-01-01
67165,Chikako,Schapire,Staff,69164,9999-01-01
67198,Fuqing,Schahn,Senior Staff,61371,9999-01-01
67216,Yongmao,Streng,Technique Leader,49235,9999-01-01
67227,Shuky,Showalter,Senior Engineer,40000,9999-01-01
67233,Gad,Baalen,Senior Staff,46571,9999-01-01
67253,Shiv,Szmurlo,Senior Engineer,40000,9999-01-01
67272,Val,Minakawa,Senior Staff,45253,9999-01-01
67301,Xuedong,Danlos,Staff,80777,9999-01-01
67306,Peternela,Molenkamp,Senior Engineer,40000,9999-01-01
67327,Tomokazu,Ernst,Engineer,40000,9999-01-01
67333,Takahiro,Ebeling,Staff,40963,9999-01-01
67345,Mani,Rando,Senior Engineer,60971,9999-01-01
67352,Masaru,Awdeh,Engineer,52072,9999-01-01
67357,Pradeep,Millington,Senior Staff,40230,9999-01-01
67362,Ranga,Cardazo,Senior Staff,40000,9999-01-01
67366,Ayonca,Bratten,Senior Engineer,49750,9999-01-01
67367,Karlis,Birch,Senior Staff,77782,9999-01-01
67377,Mingdong,Sherertz,Technique Leader,40000,9999-01-01
67379,Masadi,Srimani,Technique Leader,44380,9999-01-01
67381,Gita,Weedon,Staff,42660,9999-01-01
67395,Sakthirel,Basart,Senior Engineer,40000,9999-01-01
67402,Maya,Ruemmler,Senior Staff,61864,9999-01-01
67404,Shaz,Shobatake,Senior Engineer,45835,9999-01-01
67426,Haldun,Geffroy,Senior Engineer,40000,9999-01-01
67428,Dharmaraja,Diderrich,Engineer,40000,9999-01-01
67438,Niranjan,Makinen,Senior Engineer,40000,9999-01-01
67450,Khosrow,Seiwald,Senior Staff,77206,9999-01-01
67451,Siamak,Stellhorn,Senior Engineer,46580,9999-01-01
67476,Gino,Kilgour,Staff,40000,9999-01-01
67477,Morrie,Vasanthakumar,Senior Engineer,58087,9999-01-01
67483,Oguz,Chartres,Senior Engineer,66835,9999-01-01
67500,Vasiliy,Laurillard,Senior Staff,53652,9999-01-01
67506,Collette,Verhoeff,Senior Staff,58501,9999-01-01
67523,Pohua,Gelosh,Senior Engineer,44111,9999-01-01
67526,Shay,Roisin,Senior Engineer,44569,9999-01-01
67529,Alejandro,Passino,Senior Engineer,45779,9999-01-01
67537,Somnath,Uludag,Senior Staff,68252,9999-01-01
67549,Ute,Pezzoli,Senior Engineer,40000,9999-01-01
67553,Freyja,Hutter,Senior Staff,66416,9999-01-01
67554,Xiaoheng,Bhattacharjee,Technique Leader,41865,9999-01-01
67567,Yuqun,Delgrossi,Staff,53312,9999-01-01
67570,Odysseas,Baig,Senior Staff,79607,9999-01-01
67571,Gro,Iisaka,Senior Staff,40000,9999-01-01
67572,Gro,Katalagarianos,Senior Engineer,40000,9999-01-01
67574,Lijie,Aingworth,Senior Engineer,40000,9999-01-01
67578,Perry,Muhlberg,Senior Engineer,57542,9999-01-01
67589,Hausi,Lampe,Senior Staff,40000,9999-01-01
67594,Jiann,Aingworth,Senior Staff,49158,9999-01-01
67609,Poornachandra,Berztiss,Senior Staff,58305,9999-01-01
67613,Hyuncheol,Andreotta,Senior Engineer,44582,9999-01-01
67624,Atreyi,Luks,Senior Staff,40000,9999-01-01
67632,Anestis,Schusler,Senior Engineer,40000,9999-01-01
67640,Gen,Glinert,Senior Staff,40000,9999-01-01
67653,Mabo,Rathonyi,Engineer,49386,9999-01-01
67660,Kwangjo,Pena,Senior Staff,85785,9999-01-01
67667,Basant,Butterworth,Senior Staff,40000,9999-01-01
67675,Gila,Schiper,Senior Engineer,42889,9999-01-01
67682,Moni,Ozeri,Senior Staff,47969,9999-01-01
67683,Domenico,Linares,Senior Engineer,44038,9999-01-01
67684,Vincent,Pintelas,Engineer,40000,9999-01-01
67686,Lucien,Junet,Senior Staff,64939,9999-01-01
67701,Chikara,Herbst,Engineer,40000,9999-01-01
67709,Huei,Attimonelli,Senior Staff,49191,9999-01-01
67729,Candida,Molenkamp,Senior Engineer,40000,9999-01-01
67740,Reinhard,Stifter,Engineer,42141,9999-01-01
67741,Yishay,Koblitz,Senior Engineer,58417,9999-01-01
67742,Toong,Hasham,Senior Engineer,41346,9999-01-01
67761,Jagoda,Rothe,Senior Staff,40000,9999-01-01
67767,Elvis,Demos,Staff,40000,9999-01-01
67774,Jongsuk,Fabrizio,Senior Engineer,40000,9999-01-01
67779,Niclas,Welham,Senior Staff,70776,9999-01-01
67782,Almudena,Luga,Senior Engineer,47724,9999-01-01
67797,Chaoyi,Azuma,Staff,40000,9999-01-01
67804,Margareta,Vesel,Senior Staff,62747,9999-01-01
67807,Zissis,Ramalingam,Senior Staff,53000,9999-01-01
67812,Reinhold,Reinhart,Engineer,40000,9999-01-01
67815,Zongyan,Coney,Senior Engineer,47975,9999-01-01
67820,Gay,Colorni,Senior Engineer,50975,9999-01-01
67823,Szabolcs,Muhlberg,Senior Engineer,55990,9999-01-01
67826,Selwyn,Detkin,Senior Staff,62803,9999-01-01
67833,Aleksander,Iivonen,Senior Staff,66291,9999-01-01
67835,Behnaam,Luft,Senior Staff,58660,9999-01-01
67837,Barun,Heyers,Staff,64453,9999-01-01
67845,Xuejun,Back,Senior Staff,70932,9999-01-01
67848,Shawna,Litzkow,Senior Engineer,40000,9999-01-01
67853,King,Perl,Technique Leader,40000,9999-01-01
67862,Sven,Brizzi,Senior Staff,75455,9999-01-01
67879,Hongzue,Michaels,Technique Leader,40000,9999-01-01
67885,Nishit,Suermann,Senior Engineer,40000,9999-01-01
67896,Werner,Guardalben,Senior Engineer,47155,9999-01-01
67929,Richard,Iisaka,Senior Engineer,40000,9999-01-01
67936,Valery,Bardell,Senior Staff,40000,9999-01-01
67937,Odinaldo,Bashian,Senior Engineer,46209,9999-01-01
67948,Shay,Berztiss,Senior Staff,40274,9999-01-01
67954,Aleksandar,Liedekerke,Senior Engineer,40000,9999-01-01
67962,Jiann,Stille,Senior Engineer,66312,9999-01-01
67967,Marin,Stille,Senior Engineer,40000,9999-01-01
67968,Christoper,Narahara,Senior Staff,49587,9999-01-01
67983,Gererd,Heusch,Engineer,40912,9999-01-01
67989,Adib,Schwaller,Senior Staff,67666,9999-01-01
67994,Hatim,Paludetto,Senior Engineer,56017,9999-01-01
67999,Sorina,Herber,Senior Staff,101561,9999-01-01
68001,Marlo,Panwar,Senior Engineer,40000,9999-01-01
68003,Kellie,Ratzlaff,Technique Leader,40000,9999-01-01
68005,Hilary,Montresor,Senior Engineer,56329,9999-01-01
68010,Mohan,Tsunoo,Senior Engineer,40000,9999-01-01
68028,Richara,Syang,Senior Staff,72953,9999-01-01
68055,Narain,Jansen,Senior Engineer,52916,9999-01-01
68063,Karlis,Gide,Senior Engineer,43681,9999-01-01
68110,Ewing,Erni,Engineer,40000,9999-01-01
68123,Shakhar,Rissland,Staff,80926,9999-01-01
68124,Zhiguo,Gonthier,Senior Staff,40000,9999-01-01
68138,Qunsheng,Poujol,Senior Engineer,40000,9999-01-01
68142,Aran,Nishimukai,Senior Staff,73185,9999-01-01
68147,Breannda,Zhang,Engineer,40000,9999-01-01
68170,Etsuo,Kavanagh,Senior Engineer,60720,9999-01-01
68173,Gererd,Litzkow,Senior Staff,40000,9999-01-01
68179,Guangming,Nyanchama,Senior Engineer,40000,9999-01-01
68199,Kwok,Litzkow,Senior Engineer,69041,9999-01-01
68218,Miquel,Renear,Senior Engineer,40000,9999-01-01
68233,Frederique,Penz,Senior Engineer,40000,9999-01-01
68236,Harngdar,Farrow,Senior Engineer,48666,9999-01-01
68245,Valeska,Ramamoorthy,Senior Staff,42009,9999-01-01
68258,Kerryn,Acton,Senior Engineer,40000,9999-01-01
68269,Marjo,Falster,Technique Leader,57111,9999-01-01
68293,Faiza,Mateescu,Senior Engineer,40000,9999-01-01
68313,Rosalie,Ferriere,Senior Engineer,40000,9999-01-01
68321,Aris,Harbusch,Senior Engineer,40000,9999-01-01
68350,Arve,Speckmann,Senior Engineer,40000,9999-01-01
68367,Emdad,Vandervoorde,Senior Staff,55259,9999-01-01
68381,Stabislas,Hasham,Senior Staff,57399,9999-01-01
68407,Jahangir,Peternell,Senior Staff,80397,9999-01-01
68432,Tsuneo,Staylopatis,Senior Staff,90197,9999-01-01
68433,Maya,Wossner,Senior Staff,75598,9999-01-01
68454,Weicheng,Kampfer,Senior Engineer,40000,9999-01-01
68478,Rutger,Plotkin,Senior Staff,40000,9999-01-01
68499,Arfst,Bael,Senior Engineer,74774,9999-01-01
68500,Leah,Stellhorn,Senior Staff,48903,9999-01-01
68508,Annemarie,Swist,Senior Engineer,40000,9999-01-01
68528,Sailaja,Ghalwash,Senior Engineer,43894,9999-01-01
68536,Zorica,Perly,Engineer,53192,9999-01-01
68538,Kwangjo,Velasco,Senior Staff,78262,9999-01-01
68542,Licheng,Pollacia,Senior Engineer,40000,9999-01-01
68550,Alper,Perin,Senior Engineer,56706,9999-01-01
68552,Abdelkader,Gronowski,Senior Staff,40000,9999-01-01
68568,Iara,Raney,Senior Staff,47903,9999-01-01
68570,Kamakshi,Alvarado,Senior Staff,40000,9999-01-01
68578,Weidon,Baranowski,Senior Engineer,49093,9999-01-01
68585,Vatsa,Bail,Senior Staff,46172,9999-01-01
68596,Sergi,Penz,Senior Staff,40000,9999-01-01
68599,Alair,Zucker,Staff,79116,9999-01-01
68603,Fabrizio,Rusterholz,Senior Staff,76040,9999-01-01
68604,Kannan,Dymetman,Senior Staff,71311,9999-01-01
68607,Xuejia,Zallocco,Senior Staff,58750,9999-01-01
68626,Pragnesh,Schrift,Senior Engineer,40000,9999-01-01
68642,Arvind,Jumpertz,Senior Staff,58286,9999-01-01
68673,Elvia,Bale,Senior Engineer,40000,9999-01-01
68679,Takahiro,Dredge,Staff,40000,9999-01-01
68690,Elgin,Juneja,Senior Engineer,41653,9999-01-01
68692,Behnaam,Monarch,Senior Engineer,40783,9999-01-01
68699,Harjit,Baby,Senior Staff,46009,9999-01-01
68705,Arunas,Ferretti,Senior Engineer,66448,9999-01-01
68709,Marke,Zaccaria,Senior Engineer,40000,9999-01-01
68714,Alselm,Nishimukai,Technique Leader,51121,9999-01-01
68717,Yishai,Chenoweth,Senior Engineer,42754,9999-01-01
68744,Khedija,Spelt,Senior Engineer,45303,9999-01-01
68747,Chikara,Binkley,Engineer,40000,9999-01-01
68756,Jayesh,Syang,Senior Staff,40000,9999-01-01
68761,Rasikan,Zuberek,Staff,56609,9999-01-01
68769,Gill,Akaboshi,Senior Staff,65192,9999-01-01
68770,Perla,Lunn,Senior Staff,40000,9999-01-01
68773,Hugo,Isaac,Senior Engineer,51685,9999-01-01
68780,Berni,Itschner,Technique Leader,40000,9999-01-01
68788,Reuven,Kaiser,Senior Engineer,50886,9999-01-01
68798,Theirry,Murtagh,Senior Engineer,40000,9999-01-01
68801,Ymte,Ramsay,Senior Engineer,40000,9999-01-01
68808,Morrie,Beerel,Senior Engineer,40000,9999-01-01
68809,Oldrich,Menhardt,Senior Staff,62793,9999-01-01
68839,Shuky,Famili,Senior Staff,65014,9999-01-01
68840,Quingbo,Nourani,Senior Staff,40205,9999-01-01
68843,Yucel,Kalafatis,Senior Staff,65079,9999-01-01
68862,Christoper,Schonegge,Engineer,40000,9999-01-01
68872,Dzung,Munro,Senior Staff,59621,9999-01-01
68880,Elvis,Assaf,Senior Staff,88365,9999-01-01
68890,Mantis,Baer,Senior Staff,94575,9999-01-01
68895,Suvo,Senzako,Senior Staff,42830,9999-01-01
68900,Pohua,Sevcikova,Senior Engineer,40000,9999-01-01
68901,Aron,Gilg,Technique Leader,40000,9999-01-01
68909,Jayson,Rajcani,Senior Engineer,40000,9999-01-01
68910,Basim,Maccarone,Senior Staff,79321,9999-01-01
68911,Francoise,Ratzlaff,Senior Engineer,55613,9999-01-01
68913,Tayeb,Seuren,Senior Staff,40000,9999-01-01
68914,Subhankar,Hebert,Senior Staff,43813,9999-01-01
68917,Menkae,Peot,Senior Engineer,52764,9999-01-01
68919,Licheng,Aamodt,Engineer,40000,9999-01-01
68940,Froduald,Garrabrants,Senior Staff,63903,9999-01-01
68947,Toshimo,Bergere,Senior Staff,74667,9999-01-01
68951,Shichao,Leppanen,Senior Engineer,73533,9999-01-01
68964,Fai,Francisci,Senior Engineer,60946,9999-01-01
68966,Shuho,Carrera,Senior Staff,49407,9999-01-01
68978,Rildo,Dalton,Senior Staff,40000,9999-01-01
68998,Remko,Serra,Senior Engineer,40000,9999-01-01
69007,Brewster,McAffer,Staff,48782,9999-01-01
69014,Xuejun,Chenney,Senior Engineer,43889,9999-01-01
69019,Valdiodio,Rothenberg,Staff,66458,9999-01-01
69020,Udo,Masaki,Senior Engineer,49799,9999-01-01
69022,Kendra,Benzmuller,Senior Staff,67026,9999-01-01
69027,Make,Gihr,Senior Staff,53717,9999-01-01
69032,Dhritiman,Mawatari,Technique Leader,51396,9999-01-01
69050,Nidapan,Anily,Senior Staff,68511,9999-01-01
69064,Alair,Babb,Senior Engineer,40445,9999-01-01
69084,Kazuhisa,Thisen,Senior Staff,55971,9999-01-01
69092,Sreenivas,Denna,Engineer,40000,9999-01-01
69118,Irena,Lakshmanan,Senior Staff,63488,9999-01-01
69122,Weiwu,Templeman,Senior Staff,40000,9999-01-01
69131,Shuzo,Hebert,Senior Staff,40545,9999-01-01
69136,Younwoo,Busillo,Senior Engineer,52907,9999-01-01
69166,Bernd,Chiodo,Senior Staff,45681,9999-01-01
69173,Georgy,Adachi,Senior Staff,40000,9999-01-01
69177,Shan,Marchegay,Technique Leader,47059,9999-01-01
69181,Toshiko,Schiper,Senior Staff,71449,9999-01-01
69206,Bojan,Melichar,Senior Engineer,40000,9999-01-01
69217,Atreyi,Brandsma,Senior Engineer,66959,9999-01-01
69222,Elliott,Llado,Senior Engineer,43906,9999-01-01
69226,Reinhold,Wursthorn,Senior Engineer,40000,9999-01-01
69228,Urs,Shimshoni,Senior Engineer,48344,9999-01-01
69230,Florian,Pews,Senior Engineer,56164,9999-01-01
69246,Yonghoan,Maksimenko,Senior Engineer,56083,9999-01-01
69263,Sreekrishna,Iisaku,Senior Engineer,53738,9999-01-01
69271,Debatosh,Zyda,Senior Engineer,61650,9999-01-01
69287,Frazer,Luders,Technique Leader,40000,9999-01-01
69297,Fei,Range,Senior Engineer,57158,9999-01-01
69316,Paraskevi,Radhakrishnan,Senior Engineer,40000,9999-01-01
69325,Pranas,Dredge,Senior Staff,40000,9999-01-01
69333,Jianhao,Zirintsis,Senior Engineer,47935,9999-01-01
69355,Dmitry,Borovoy,Technique Leader,63416,9999-01-01
69360,Lenore,Hanratty,Senior Engineer,45273,9999-01-01
69366,Georg,Schrift,Technique Leader,52943,9999-01-01
69387,Danny,Mitsuhashi,Senior Engineer,40457,9999-01-01
69405,Lijia,Heping,Senior Staff,40000,9999-01-01
69418,Jixiang,Steinauer,Senior Staff,51844,9999-01-01
69421,Nahla,Clemencon,Senior Staff,45226,9999-01-01
69425,Kristen,Orsini,Senior Engineer,45817,9999-01-01
69428,Dzung,Shimshoni,Senior Staff,41115,9999-01-01
69445,Gift,Puppo,Senior Staff,54958,9999-01-01
69446,Pranay,Melter,Senior Engineer,57776,9999-01-01
69455,Radhakrishnan,Nastansky,Senior Engineer,51196,9999-01-01
69493,Odoardo,Greibach,Engineer,63607,9999-01-01
69506,Marke,Cappelletti,Senior Engineer,41165,9999-01-01
69507,Alassane,Weedon,Senior Staff,78294,9999-01-01
69524,Leon,Vrecion,Engineer,40000,9999-01-01
69544,Flemming,Falster,Senior Staff,54478,9999-01-01
69555,Golgen,Sabnani,Senior Staff,74734,9999-01-01
69562,Tua,Haumacher,Engineer,48325,9999-01-01
69570,Katsuyuki,Reinhart,Senior Engineer,52654,9999-01-01
69578,Shim,Sewelson,Senior Staff,94930,9999-01-01
69582,Pragnesh,Hofstetter,Senior Staff,40000,9999-01-01
69598,Elvis,Hofstetter,Engineer,55656,9999-01-01
69601,Sachar,Lieblein,Senior Staff,50927,9999-01-01
69602,Naftaly,Litzkow,Staff,42211,9999-01-01
69607,Candido,Parhami,Staff,40000,9999-01-01
69613,Gay,Tsukuda,Staff,56822,9999-01-01
69621,Atilio,Takkinen,Senior Engineer,46624,9999-01-01
69625,Remmert,Taneja,Staff,85397,9999-01-01
69632,Limsoon,Nations,Senior Engineer,51890,9999-01-01
69635,Djelloul,Garrabrants,Technique Leader,40000,9999-01-01
69637,Tse,Basart,Senior Staff,60389,9999-01-01
69639,Christoper,Picci,Senior Engineer,40000,9999-01-01
69647,Deborah,Pileggi,Senior Staff,64210,9999-01-01
69651,Divier,Decaestecker,Senior Staff,53583,9999-01-01
69652,Josyula,Oehlmann,Senior Engineer,44365,9999-01-01
69654,Paris,Hofman,Senior Engineer,61823,9999-01-01
69665,Uzi,Fioravanti,Senior Staff,94554,9999-01-01
69670,Phillip,Limongiello,Senior Staff,40000,9999-01-01
69676,Shin,Henseler,Senior Engineer,46754,9999-01-01
69682,Gor,Siksek,Engineer,40000,9999-01-01
69687,Oksana,Minakawa,Senior Engineer,40000,9999-01-01
69688,Kazuyasu,Skogmar,Senior Staff,41985,9999-01-01
69697,Zengping,Nourani,Senior Engineer,52198,9999-01-01
69714,Anneke,Kavvadias,Technique Leader,56682,9999-01-01
69717,Boalin,Gecsei,Staff,64475,9999-01-01
69732,Vitaly,Maraist,Senior Staff,60850,9999-01-01
69737,Sarita,Conta,Senior Staff,40000,9999-01-01
69758,Arup,Yurov,Senior Engineer,40000,9999-01-01
69767,Nakhoon,Glowinski,Engineer,40000,9999-01-01
69771,Chaitali,Ibel,Senior Staff,48930,9999-01-01
69773,Elzbieta,Kisuki,Technique Leader,62452,9999-01-01
69790,Werner,Leslie,Senior Staff,47137,9999-01-01
69807,Olivera,Emmerich,Senior Staff,49668,9999-01-01
69821,Francoise,Birdsall,Senior Engineer,63360,9999-01-01
69829,Akhilish,Koprowski,Senior Engineer,60061,9999-01-01
69835,Deborah,Birdsall,Senior Engineer,40000,9999-01-01
69845,Kinh,Tanemo,Senior Engineer,40915,9999-01-01
69874,Doohun,Menyhert,Technique Leader,48291,9999-01-01
69888,Billur,Speel,Technique Leader,61912,9999-01-01
69897,Stamatina,Kamber,Senior Staff,69176,9999-01-01
69928,Abdelkader,Nourani,Senior Staff,40000,9999-01-01
69932,Surveyors,Stenning,Engineer,60208,9999-01-01
69940,Gonzalo,Mattern,Staff,55119,9999-01-01
69946,Theirry,Varker,Engineer,59124,9999-01-01
69960,Lein,Sooriamurthi,Senior Engineer,60283,9999-01-01
69982,Sanjoy,Lindqvist,Senior Staff,64773,9999-01-01
69987,Shem,Collette,Senior Staff,48372,9999-01-01
69993,Anwar,Silva,Staff,92674,9999-01-01
70004,Shih,VanScheik,Senior Staff,40000,9999-01-01
70023,Bodh,Plotkin,Senior Engineer,55500,9999-01-01
70027,Manton,Schieder,Engineer,68244,9999-01-01
70032,Guttorm,Oppitz,Senior Staff,40000,9999-01-01
70040,Along,Montemayor,Senior Engineer,40000,9999-01-01
70049,Dipankar,Domenig,Senior Engineer,69502,9999-01-01
70059,Valeri,Tiemann,Senior Staff,53435,9999-01-01
70068,Noritoshi,Beidas,Senior Staff,40000,9999-01-01
70077,Vesna,Panienski,Technique Leader,64626,9999-01-01
70087,Ronghao,Lemarechal,Senior Staff,99976,9999-01-01
70090,Oldrich,Anandan,Senior Staff,49598,9999-01-01
70091,Vasilii,Haldar,Senior Staff,54441,9999-01-01
70105,Van,Hardjono,Senior Engineer,40000,9999-01-01
70117,Arie,Bail,Engineer,40848,9999-01-01
70132,Gal,Manders,Staff,95614,9999-01-01
70146,Tiina,Atrawala,Senior Engineer,40000,9999-01-01
70162,Danai,Wrigley,Senior Engineer,46920,9999-01-01
70164,Ult,Bergere,Senior Engineer,52833,9999-01-01
70171,Sadun,Himler,Senior Engineer,57201,9999-01-01
70172,Toshimo,Beerel,Senior Engineer,40000,9999-01-01
70180,Renee,Cichocki,Senior Staff,92488,9999-01-01
70190,Zeljko,Luiz,Technique Leader,45201,9999-01-01
70197,Nishit,Fritzsche,Senior Engineer,40000,9999-01-01
70217,Aksel,Iivonen,Senior Staff,42181,9999-01-01
70218,Stabislas,Luga,Senior Staff,47206,9999-01-01
70219,Ramzi,Suessmith,Senior Engineer,40000,9999-01-01
70239,Cedric,McFarlin,Senior Engineer,40000,9999-01-01
70250,Erez,Arlazarov,Staff,57701,9999-01-01
